"KEY","en","notes","sp","fr","de","it","pt-br"
"BOSS_HITLER_QUOTE_2","殺了入侵者！","","Tötet die Eindringlinge...","Tötet die Eindringlinge!","Tötet die Eindringlinge!","Tötet die Eindringlinge!","Tötet die Eindringlinge!"
"BOSS_HITLER_QUOTE_3","醒來！又有貓闖進來了！","","AUFWACHEN, HIER SIND WIEDER KATZEN.","AUFWACHEN, HIER SIND WIEDER KATZEN!","AUFWACHEN, HIER SIND WIEDER KATZEN!","AUFWACHEN, HIER SIND WIEDER KATZEN!","AUFWACHEN, HIER SIND WIEDER KATZEN!"
"BOSS_MEGADINO_NAME","恐懼巨龍","","Dreadnoughtus","Dreadnoughtus","Titanosaurus","Dreadnoughtus","Encouraçadus"
"BOSS_MEGADINO_QUOTE_1","我是不是踩到什麼東西了……","","Me parece que he pisado algo...","Je crois que j'ai marché sur un truc...","Ich glaube, ich bin in irgendwas getreten&nbsp;…","Penso di aver calpestato qualcosa...","Acho que pisei em alguma coisa..."
"BOSS_THEMOTHER_NAME","母體","","La Madre","La Matriarche","Die Mutter","La Madre","A mãe"
"BOSS_THEMOTHER_QUOTE_1","回來……到……我這裡……","","Vuelve... a... mi... lado.","Revenez... à... moi...","Kehrt&nbsp;… zu mir&nbsp;… zurück&nbsp;…","Ritorna... da... me...","Volte... para... mim..."
"BOSS_THEMOTHER_QUOTE_2","看看我變成了什麼樣子……","","Mira en qué me he convertido...","Regardez ce que je suis devenue...","Seht nur, was aus mir geworden ist&nbsp;…","Guarda cosa sono diventata...","Olhe o que me tornei..."
"BOSS_THEMOTHER_QUOTE_3","我的孩子們回到我身邊了！","","¡Mis criaturas han vuelto a mi seno!","Mes enfants sont revenus à moi&nbsp;!","Meine Kinder sind zu mir zurückgekehrt!","I miei figli sono tornati da me!","Minhas crianças retornaram para mim!"
"BOSS_THROBBINGKING_NAME","悸動之王","","Rey Palpitante","Roi lancinant","Der Pulsierende König","Re Pulsante","Rei Pulsante"
"BOSS_THROBBINGKING_QUOTE_1","在我面前跪下！","","¡ARRODÍLLATE ANTE MÍ!","PROSTERNEZ-VOUS DEVANT MOI&nbsp;!","KNIET NIEDER!","INGINOCCHIATI DAVANTI A ME!","AJOELHEM-SE DIANTE DE MIM!"
"BOSS_THROBBINGKING_QUOTE_2","服從你的王！","","¡OBEDECE A TU REY!","OBÉISSEZ À VOTRE ROI&nbsp;!","GEHORCHT EUREM KÖNIG!","OBBEDISCI AL TUO RE!","OBEDEÇAM SEU REI!"
"BOSS_THROBBINGKING_QUOTE_3","欲戴王冠，必承其重！","","INQUIETA VIVE LA CABEZA QUE LLEVA UNA CORONA.","LOURDE EST LA TÊTE QUI PORTE LA COURONNE&nbsp;!","SCHWER RUHT DAS HAUPT, DAS EINE KRONE DRÜCKT!","GIACE INQUIETA LA TESTA CHE INDOSSA UNA CORONA!","PESADA É A CABEÇA ONDE REPOUSA A COROA!"
"BOSS_THROBBINGKING_QUOTE_4","向王致敬！","","¡LARGA VIDA AL REY!","HONNEUR AU ROI&nbsp;!","HEIL DEM KÖNIG!","AVE AL RE!","SALVE O REI!"
"BOSS_CHAOS_NAME","混沌！","","Caos","Le Chaos","Chaos!","Caos!","Caos!"
"BOSS_CHAOS_QUOTE_1","擁抱混沌！沌混抱擁","","¡Aceptad el caos! ¡soac le datpecA!","Abandonnez-vous au chaos&nbsp;! coahc ua suos-zennodnabA","Umarme das Chaos ! soahC sad emramU","Abbraccia il caos! soac li aiccarbbA","Aceite o caos ! soac o etiecA"
"BOSS_THECREATOR_NAME","創造者","","El Creador","Le Créateur","Der Schöpfer","Il Creatore","O Criador"
"BOSS_THECREATOR_QUOTE_1","你們等候主的人，當剛強壯膽！","","¡Sed fuertes y armaos de valor quienes esperéis la llegada del Señor!","Fortifiez-vous et que votre cœur s'affermisse, vous tous qui espérez en l'Éternel&nbsp;!","Liebt den Herrn, all Seine Frommen!","Siate saldi e il vostro cuore si fortifichi, o voi tutti che sperate nel Signore!","Sejam fortes e deixem seus corações assumirem a coragem, todos vocês que aguardam o Senhor!"
"BOSS_THECREATOR_QUOTE_2","不要害怕，因我就是你的神；我必以公義的右手扶持你。","","No temas, porque yo soy tu Dios. Te sostendré con mi diestra victoriosa.","Ne crains rien, car je suis avec toi. Je te soutiens de ma droite triomphante.","Habt keine Angst, denn ich bin euer Gott! Ich schütze euch mit meiner siegreichen Hand!","Tu, non temere, perché io sono il tuo Dio; io ti fortifico, io ti soccorro, io ti sostengo con la destra.","Não temam, pois eu sou seu Deus. Eu vos suportarei com a justiça da minha mão direita."
"BOSS_THECREATOR_QUOTE_3","親愛的朋友，不要自己伸冤，要留地步給神的忿怒。","","No os venguéis vosotros, amados míos, dejad lugar a la ira de Dios.","Ne vous vengez point vous-mêmes, bien-aimés, mais laissez agir la colère. Car il est écrit&nbsp;: à moi la vengeance, à moi la rétribution, dit le Seigneur.","Rächt euch nicht selbst, Geliebte, sondern gebt Raum dem Zorn Gottes.","Non fate le vostre vendette, miei cari, ma cedete il posto all'ira di Dio.","Não busquem vingança, caros amigos, mas abram espaço para a ira de Deus."
"BOSS_FIGHTERCAT_NAME","馬格努斯","","Magnus","Magnus","Magnus","Magnus","Magnus"
"BOSS_HUNTERCAT_NAME","芬里爾","","Fenrir","Fenrir","Fenrir","Fenrir","Fenrir"
"BOSS_MAGECAT_NAME","露西","","Lucy","Lucy","Lucy","Lucy","Lucy"
"BOSS_TANKCAT_NAME","梅西","","Maisie","Maisie","Maisie","Maisie","Maisie"
"BOSS_FLUSHMASTER_NAME","沖洗大師","","Cisternario","Chassedo","Der Spülmeister","Mastro Sciacquone","Descargueiro"
"BOSS_RATKING_NAME","鼠王","","Rey Rata","Roi des rats","Der Rattenkönig","Re Ratto","Rei dos Ratos"
"BOSS_CANCREEPER_NAME","罐頭爬行者","","Reptacubos","Poubellard","Der Kannenkriecher","Melma di Lattina","Lataria"
"BOSS_TRAMPY_NAME","流浪仔","","Trompas","Bibine","Trampy","Trampy","Tropel"
"BOSS_SLIME_NAME","大史萊姆","","Gran Malababa","Gros vasard","Großer Schleim","Gelatina Grande","Geleiona"
"BOSS_MAMAMAGGOT_NAME","蛆媽","","Mamá Gusano","Mamasticot","Mama Made","Mamma Larva","Mamãe Verme"
"BOSS_THIEFCAT_NAME","達克","","Dack","Dack","Dack","Dack","Dack"
"BOSS_CLERICCAT_NAME","棉花糖","","Esponjita","Guimauve","Marshmallow","Marshmallow","Marshmallow"
"BOSS_BUTCHERCAT_NAME","蓋恩","","Gein","Gein","Gein","Gein","Gein"
"BOSS_NECROCAT_NAME","莫拉娜","","Morana","Morana","Morana","Morana","Morana"
"BOSS_ROCKYBOBO_NAME","岩石波波","","Rocobobo","Tourneroc","Rocky Bobo","Rocky Bobo","Rocky Bobo"
"BOSS_INFESTEDDUO_NAME","寄生雙子","","Dúo Infestado","Duo infesté","Infiziertes Paar","Coppia Infetta","Dupla Infestada"
"BOSS_LENNY_NAME","藍尼","","Lenny","Lenny","Lenny","Lenny","Lenny"
"BOSS_CERBERUBS_NAME","地獄幼犬","","Cerberino","Cerbère moignon","Zerbussi","Cerberino","Cerberubs"
"BOSS_ABANDONEDONES_NAME","被遺棄者","","Los Abandonados","Les Délaissés","Die Verstoßenen","Gli Abbandonati","Os Abandonados"
"BOSS_DRUIDCAT_NAME","德雷文","","Draven","Panoramis","Draven","Draven","Draven"
"BOSS_MONKCAT_NAME","陳鴻","","Chan Hung","Chan Hung","Chan Hung","Chan Hung","Chan Hung"
"BOSS_PSYCHICCAT_NAME","愛麗絲","","Alice","Alice","Alice","Alice","Alice"
"BOSS_TINKERERCAT_NAME","富蘭克林","","Franklin","Franklin","Franklin","Franklin","Franklin"
"BOSS_JESTERCAT_NAME","亞瑟","","Arthur","Arthur","Arthur","Arthur","Arthur"
"BOSS_ICEELEMENTAL_NAME","霜咬","","Escarchante","Mordegivre","Der Frostbeißer","Mordighiaccio","Morde-Gelo"
"BOSS_CAVECATFAMILY_NAME","岩雪一家","","Los Picarroca","Les Pierrofroid","Familie Eisstein","I Rocksnow","Os Pedroneves"
"BOSS_DINOCOUPLE_NAME","恐龍情侶","","Dinoamantes","Amoureux de dinos","Dinoliebhaber","Amanti dei Dinosauri","Amantes Dinossauros"
"BOSS_LIGHTNINGELEMENTAL_NAME","札法豪瑟","","Matahauser","Zapphauser","Zapphauser","Zapphauser","Zapphauser"
"BOSS_DRMANGLER_NAME","曼格勒博士","","Dr. Mangala","Dr Estropieur","Dr. Mängel","Dottor Mangler","Dr. Mangler"
"BOSS_THEBLOAT_NAME","膨脹體","","La Pústula","Le Bouffi","Der Klops","La Pustola","A Bolha"
"BOSS_GUILLOTINA_1_NAME","斷頭塔娜","","Guillotina","Guillotina","Guillotina","Guillotina","Guilhotina"
"BOSS_GUILLOTINA_1_QUOTE_1","我要你進到我裡面！","","¡MÉTETE DENTRO DE MÍ!","JE TE VEUX EN MOI&nbsp;!","ICH WILL DICH IN MIR!","TI VOGLIO DENTRO DI ME!","EU QUERO VOCÊ DENTRO DE MIM!"
"BOSS_GUILLOTINA_1_QUOTE_2","嗯嗯，小貓咪！","","Mmm, un minino.","Mmmm, un chaton&nbsp;!","Hmmm, Muschis!","Mmmmm, un micetto!","Mmmmm gatinho!"
"BOSS_GUILLOTINA_1_QUOTE_3","來吧，來媽媽這！","","¡Ven con mamaíta!","Viens voir maman&nbsp;!","Kommt zu Mama!","Vieni da mamma!","Vem com a mamãe!"
"BOSS_GUILLOTINA_1_QUOTE_4","看來今晚菜單上有貓咪！","","¡Esta noche cenamos gatitos en pepitoria!","Les chats sont au menu ce soir&nbsp;!","Heute gibt‘s Muschi zum Abendessen!","Sembra che stasera ci siano dei mici sul menù!","Parece que há gatinhos no cardápio hoje!"
"BOSS_GUILLOTINA_2_NAME","斷頭塔娜","","Guillotina","Guillotina","Guillotina","Guillotina","Guilhotina"
"BOSS_GUILLOTINA_2_QUOTE_1","準備好惹麻煩！而且是雙倍麻煩！","","Quiero un gato... ¡partido por la mitad!","Préparez-vous au chaos&nbsp;! Un double chaos&nbsp;!","Jetzt gibt‘s Ärger! Und es kommt noch härter!","Aspettati guai! E poi raddoppiali!","Prepare-se para a encrenca! Encrenca em dobro!"
"BOSS_GUILLOTINA_2_QUOTE_2","頭還是尾！？","","¡De las patas a la cabeza!","Pile ou face&nbsp;?!","Kopf oder Zahl?!","Testa o croce?!","Cara ou coroa?!"
"BOSS_GUILLOTINA_2_QUOTE_3","該兩人一組收拾這些小貓了！","","¡A esos misinos se les va a caer el pelo!","Ils vont y laisser leur tête&nbsp;!","Zeit, diese Muschis richtig durchzunudeln!","È ora di fare a pezzi un po' di mici!","Hora de acabar com esses gatinhos em equipe!"
"BOSS_GUILLOTINA_3_NAME","斷頭塔娜","","Guillotina","Guillotina","Guillotina","Guillotina","Guilhotina"
"BOSS_GUILLOTINA_3_QUOTE_1","[a:shake]*蒼蠅嗡嗡聲*[/a]","","[a:shake]Bzzzzzz...[/a]","[a:shake]*bourdonnement de mouches*[/a]","[a:shake]*Fliegensummen*[/a]","[a:shake]*mosche che ronzano*[/a]","[a:shake]*moscas voando*[/a]"
"BOSS_GUILLOTINA_3_QUOTE_2","[a:shake]*擠壓與咕嚕聲*[/s]","","[a:shake]Plof, plof, plof... Glu, glu.[/s]","[a:shake]*grincements et gargouillis*[/s]","[a:shake]*platschen und gurgeln*[/s]","[a:shake]*schizzi e gorgoglii*[/s]","[a:shake]*contorcendo e gorgolejando*[/s]"
"BOSS_GUILLOTINA_3_QUOTE_3","[a:shake]*肚子咕嚕叫*[/s]","","[a:shake]Grrrrrr, grrrrr.[/s]","[a:shake]*ventre qui gargouille*[/s]","[a:shake]*Magenknurren*[/s]","[a:shake]*stomaco che brontola*[/s]","[a:shake]*estômago roncando*[/s]"
"BOSS_PYROPHINA_NAME","炎羅菲娜","","Pyrophina","Pyrophina","Pyrophina","Pyrophina","Pyrophina"
"BOSS_PYROPHINA_QUOTE_1","[a:shake]吼啊啊啊啊！[/a]","","[a:shake]¡AAARGH![/a]","[a:shake]RRRAAAAAHHHH&nbsp;![/a]","[a:shake]RRRAAAAAHHHH![/a]","[a:shake]RRRAAAAAHHHH![/a]","[a:shake]RRRAAAAAHHHH![/a]"
"BOSS_PYROPHINA_QUOTE_2","[a:shake]嘎啊啊啊啊啊！[/a]","","[a:shake]¡GRRRRRAAAARRRGH![/a]","[a:shake]GGGRRRRRAAAAAAAGGAAA&nbsp;![/a]","[a:shake]GGGRRRRRAAAAAAAGGAAA![/a]","[a:shake]GGGRRRRRAAAAAAAGGAAA![/a]","[a:shake]GGGRRRRRAAAAAAAGGAAA![/a]"
"BOSS_ZARATANA_NAME","札拉塔那","","Zaratana","Zaratana","Zaratana","Zaratana","Zaratana"
"BOSS_ZARATANA_QUOTE_1","[a:shake]咕嚕咕嚕！[/a]","","[a:shake]¡GRRRR, GRRRRR![/a]","[a:shake]*GROGNE*[/a]","[a:shake]GRUMMEL GRUMMEL![/a]","[a:shake]GRUMBLE GRUMBLE![/a]","[a:shake]RESMUNGO RESMUNGO![/a]"
"BOSS_ZARATANA_QUOTE_2","[a:shake]低吼、噴氣[/s]","","[a:shake]Grrrr, burp.[/s]","[a:shake]GRAH, SNIFF[/s]","[a:shake]GRUNZ, PRUST[/s]","[a:shake]GRUNT, SNORT[/s]","[a:shake]GRUNHIDO, BUFO[/s]"
"BOSS_PYROPHINA_VS_ZARATANA_NAME","Pyrophina 對戰 Zaratana","","Pyrophina contra Zaratana","Pyrophina contre Zaratana","Pyrophina vs. Zaratana","Pyrophina contro Zaratana","Pyrophina vs Zaratana"
"BOSS_PYROPHINA_VS_ZARATANA_QUOTE_1","[a:shake]*大型怪獸的尖嘯與咆哮聲*[/a]","","[a:shake]*Se oyen chillidos y rugidos descomunales*.[/a]","[a:shake]*vacarme de crissements et de rugissements*[/a]","[a:shake]*Allgemeines Kreischen und Brüllen*[/a]","[a:shake]*Gridi e ruggiti di giganti*[/a]","[a:shake]*Grunhidos e rugidos gigantescos*[/a]"
"BOSS_TERMINATOR_1_NAME","C-800型","","C-800","C-800","C-800","C-800","G-800"
"BOSS_TERMINATOR_1_QUOTE_1","喵終結者跟你說掰掰，寶貝。","","Sayonara, baby.","Miaousta la vista, baby.","Miausta la vista, Baby.","Miaosta la vista, baby.","Miausta la vista, baby."
"BOSS_TERMINATOR_1_QUOTE_2","冷靜點，笨蛋！","","Tranqui, capullo.","Reste cool, sac à merde&nbsp;!","Bleib cool, du Pfeife!","Frena, stronzetto!","Acalme-se, panaca!"
"BOSS_TERMINATOR_1_QUOTE_3","我要你的毛、你的爪子，還有你的機車。","","Necesito tu piel, tus patas y tu motocicleta.","Je veux ta fourrure, tes pattes, et ta moto.","Ich will dein Fell, deine Pfoten und dein Motorrad.","Voglio la tua pelliccia, zampe, e motocicletta.","Eu preciso do seu pelo, das suas patas e da sua motocicleta."
"BOSS_TERMINATOR_2_NAME","C-1000型","","C-1000","C-1000","C-1000","C-1000","G-1000"
"BOSS_TERMINATOR_2_QUOTE_1","[a:shake]*液態金屬蠕動聲*[/a]","","[a:shake]*Sonidos de metal líquido*.[/a]","[a:shake]*bruits de succion de liquide métallique*[/a]","[a:shake]*Schmelzende Metallgeräusche*[/a]","[a:shake]*suoni di metallo liquido che si fonde*[/a]","[a:shake]*sons de metal líquido*[/a]"
"BOSS_TERMINATOR_3_NAME","希特勒三世","","Hitler III","Hitler III","Hitler III","Hitler III","Hitler III"
"BOSS_TERMINATOR_3_QUOTE_1","我來這裡是為了殺光這些貓，並接管這個毫無價值的次元！","","Ich bin hier, um diese Katzen zu töten und die Kontrolle über diese wertlose Dimension zu übernehmen!","Ich bin hier, um diese Katzen zu töten und die Kontrolle über diese wertlose Dimension zu übernehmen!","Ich bin hier, um diese Katzen zu töten und die Kontrolle über diese wertlose Dimension zu übernehmen!","Ich bin hier, um diese Katzen zu töten und die Kontrolle über diese wertlose Dimension zu übernehmen!","Ich bin hier, um diese Katzen zu töten und die Kontrolle über diese wertlose Dimension zu übernehmen!"
"BOSS_TERMINATOR_3_QUOTE_2","在希特勒的統治下，所有貓都將滅亡！！","","Unter Hitlers Herrschaft werden alle Katzen sterben!","Unter Hitlers Herrschaft werden alle Katzen sterben!!","Unter Hitlers Herrschaft werden alle Katzen sterben!!!","Unter Hitlers Herrschaft werden alle Katzen sterben!!","Unter Hitlers Herrschaft werden alle Katzen sterben!!"
