"KEY","en","notes","sp","fr","de","it","pt-br"
"PASSIVE_LOVESONG_NAME","情歌","","Canción de amor","Chanson d'amour","Liebeslied","Canzone d'Amore","Canção de Amor"
"PASSIVE_LOVESONG_DESC","你的基本行動範圍 +2，且額外治療 1 生命。","","La acción básica tiene +2 de área y devuelve 1 PS extra.","Votre action de base dispose de zone&nbsp;+2&nbsp;et soigne 1&nbsp;PV supplémentaire.","Deine Grundaktion hat +2&nbsp;Fläche und heilt 1 zusätzlichen LP.","La tua azione base ha +2 di area e cura 1 PS aggiuntivo.","Sua ação básica possui +2 de área e cura 1 PV adicional."
"PASSIVE_LOVESONG2_DESC","你的基本行動範圍 +2，且額外治療 2 生命。你的基本行動提供的傷害加成會持續到戰鬥結束。","","La acción básica tiene +2 de área y devuelve 2 PS extras. El daño de la acción básica dura hasta el final del combate.","Votre action de base dispose de zone&nbsp;+2&nbsp;et soigne 2&nbsp;PV supplémentaires. Les Dégâts obtenus par votre action de base durent jusqu'à la fin du combat.","Deine Grundaktion hat +2&nbsp;Fläche und heilt 2 zusätzliche LP. Der Schaden, den deine Grundaktion verleiht, dauert bis zum Ende des Kampfes an.","La tua azione base ha +2 di area e cura 1 PS aggiuntivo. Il danno della tua azione base dura fino alla fine della battaglia.","Sua ação básica possui +2 de área e cura 2 PV adicionais. O dano que sua ação básica concede dura até o fim da batalha."
"PASSIVE_TEAMWORK_NAME","團隊合作","","Trabajo en equipo","Travail d'équipe","Teamwork","Lavoro di Squadra","Trabalho em Equipe"
"PASSIVE_TEAMWORK_DESC","當你的任一使魔擊殺目標時，所有友軍獲得 +1 傷害。","","Cuando un familiar mata algo, todos los aliados obtienen +1 de daño.","Quand l'un de vos familiers tue quelque chose, tous les alliés gagnent Dégâts&nbsp;+1.","Wenn einer deiner Begleiter etwas tötet, erhalten alle Verbündeten +1&nbsp;Schaden.","Quando uno dei tuoi famigli uccide qualcosa, tutti gli alleati ottengono +1 al Danno.","Quando um de seus familiares mata algo, todos os aliados obtêm +1 de dano."
"PASSIVE_TEAMWORK2_DESC","當你的任一使魔擊殺目標時，所有友軍獲得 +1 傷害並回復 5 生命。","","Cuando un familiar mata algo, todos los aliados obtienen +1 de daño y recuperan 5 PS.","Quand l'un de vos familiers tue quelque chose, tous les alliés gagnent Dégâts&nbsp;+1&nbsp;et récupèrent 5&nbsp;PV.","Wenn einer deiner Begleiter etwas tötet, erhalten alle Verbündeten +1&nbsp;Schaden und heilen 5&nbsp;LP.","Quando uno dei tuoi famigli uccide qualcosa, tutti gli alleati ottengono +1 al Danno e recuperano 5 di salute.","Quando um de seus familiares mata algo, todos os aliados obtêm +1 de dano e curam 5 de saúde."
"PASSIVE_BOUQUET_NAME","花束","","Ramo de flores","Bouquet","Blumenstrauß","Bouquet","Buquê"
"PASSIVE_BOUQUET_DESC","在你回合結束時，於你腳下生成一個高花地格。","","Genera una casilla de flores altas bajo esta unidad al final del turno.","Fait apparaître une case de hautes fleurs sous vos pattes à la fin de votre tour.","Verwandle das Feld, auf dem du am Ende deines Zuges stehst, in ein großes Blumenfeld.","Alla fine del tuo turno, generi una casella con un gran campo di fiori sotto di te.","Gere um espaço de flor alta sob seus pés no fim do seu turno."
"PASSIVE_BOUQUET2_DESC","在你回合結束時，於你腳下與周圍生成高花地格。","","Genera casillas de flores altas bajo esta unidad y a su alrededor al final del turno.","Fait apparaître une case de hautes fleurs sous vos pattes et autour de vous à la fin de votre tour.","Verwandle das Feld, auf dem du am Ende deines Zuges stehst, sowie angrenzende Felder in große Blumenfelder.","Alla fine del tuo turno, generi caselle con un gran campo di fiori sotto e intorno a te.","Gere espaços de flor alta sob seus pés e ao redor no fim do seu turno."
"PASSIVE_GOODVIBRATIONS_NAME","良好頻率","","Buenas vibraciones","Vibrations positives","Gute Vibes","Buone Vibrazioni","Boas Vibrações"
"PASSIVE_GOODVIBRATIONS_DESC","友軍獲得 +1 生命回復與 +1 法力回復。","","Los aliados tienen +1 de regeneración de salud y +1 de regeneración de maná.","Les alliés bénéficient de Régénération de santé&nbsp;+1&nbsp;et Régénération de mana&nbsp;+1.","Verbündete erhalten +1&nbsp;Lebensregeneration und +1&nbsp;Manaregeneration.","Gli alleati ottengono +1 a Rigenerazione Salute e +1 a Rigenerazione Mana.","Aliados possuem +1 de regeneração de saúde e +1 de regeneração de mana."
"PASSIVE_GOODVIBRATIONS2_DESC","友軍獲得 +2 生命回復與 +2 法力回復。","","Los aliados tienen +2 de regeneración de salud y +2 de regeneración de maná.","Les alliés bénéficient de Régénération de santé&nbsp;+2&nbsp;et Régénération de mana&nbsp;+2.","Verbündete erhalten +2&nbsp;Lebensregeneration und +2&nbsp;Manaregeneration.","Gli alleati ottengono +2 a Rigenerazione Salute e +2 a Rigenerazione Mana.","Aliados possuem +2 de regeneração de saúde e +2 de regeneração de mana."
"PASSIVE_VERSATILEVOLCALIST_NAME","全能主唱","","Vocalista versátil","Vocaliste versatile","Vielseitiger Gesangskünstler","Vocalist Versatile","Vocalista Versátil"
"PASSIVE_VERSATILEVOLCALIST_DESC","你的基本行動會對敵人造成 1 點傷害並施加暫時 -1 傷害。你的基本攻擊不會對友軍施加減益，也不會對敵人施加增益。","","La acción básica inflige 1 de daño a los enemigos e inflige -1 de daño temporal. El ataque básico no aplica desventajas a los aliados o ventajas a los enemigos.","Votre action de base inflige 1&nbsp;point de dégâts aux ennemis, ainsi qu'un malus de Dégâts&nbsp;-1&nbsp;temporaire. Votre attaque de base n'infligera pas de malus aux alliés ni de bonus aux ennemis.","Deine Grundaktion verursacht 1&nbsp;Schaden bei Gegnern und vorübergehend -1&nbsp;Schaden. Dein Grundangriff verursacht keine Schwächungen bei Verbündeten und keine Stärkungen bei Gegnern.
","La tua azione base infligge 1 di danno ai nemici e infligge temporaneamente -1 al loro danno. Il tuo attacco base non applicherà malus agli alleati o bonus ai nemici.","Sua ação básica causa 1 de dano contra inimigos e aplica -1 de dano temporariamente. Seu ataque básico não aplica enfraquecimentos contra aliados ou fortalecimentos contra inimigos."
"PASSIVE_VERSATILEVOLCALIST2_DESC","你的基本行動範圍 +1，會對敵人造成 1 點傷害並施加暫時 -1 傷害。你的基本攻擊不會對友軍施加減益，也不會對敵人施加增益。","","La acción básica tiene +1 de área, inflige 1 de daño a los enemigos e inflige -1 de daño temporal. El ataque básico no aplica desventajas a los aliados o ventajas a los enemigos.","Votre action de base dispose de zone&nbsp;+1&nbsp;et inflige 1&nbsp;point de dégâts aux ennemis, ainsi qu'un malus de Dégâts&nbsp;-1&nbsp;temporaire. Votre attaque de base n'infligera pas de malus aux alliés ni de bonus aux ennemis.","Deine Grundaktion hat +1&nbsp;Fläche, verursacht 1&nbsp;Schaden bei Gegnern und vorübergehend -1&nbsp;Schaden. Dein Grundangriff verursacht keine Schwächungen bei Verbündeten und keine Stärkungen bei Gegnern.
","La tua azione base ha +1 di area, infligge 1 di danno ai nemici e infligge temporaneamente -1 al loro danno. Il tuo attacco base non applicherà malus agli alleati o bonus ai nemici.","Sua ação básica possui +1 de área, causa 1 de dano contra inimigos e aplica -1 de dano temporariamente. Seu ataque básico não aplica enfraquecimentos contra aliados ou fortalecimentos contra inimigos."
"PASSIVE_LIKEAFISH_NAME","如魚得水","","Como un pez","Comme un poisson","Wassermann","Come un Pesce","Como um Peixe"
"PASSIVE_LIKEAFISH_DESC","水地格不會讓你減速。`n若你處於潮濕且沒有神聖護盾，回合結束時獲得 +1 神聖護盾。`n你召喚的使魔也擁有此被動。","","Las casillas de agua no ralentizan a esta unidad.
Obtiene +1 de escudo sagrado al final del turno si la unidad está mojada y no tiene escudo sagrado.
Los familiares que genera también tienen esta pasiva.","Les cases d'eau ne vous ralentissent pas. Défense divine&nbsp;+1&nbsp;à la fin du tour si vous n'en avez pas et si vous êtes en état Mouillé. Vos familiers bénéficient aussi de ce passif.","Wasserfelder verlangsamen dich nicht.
Erhalte am Ende deines Zuges +1&nbsp;Heiliger Schild, wenn du nass bist und keinen Heiligen Schild hast.
Begleiter, die du rufst, haben diesen Passiveffekt ebenfalls.","Le caselle d'acqua non ti rallentano.
Ottieni +1 Scudo Sacro alla fine del turno se hai acqua addosso e non hai Scudo Sacro.
Anche i famigli che generi hanno questa abilità passiva.","Espaços de água não diminuem sua velocidade de movimento.
Obtenha +1 de escudo sagrado no final do seu turno ao se molhar se você não possui escudo sagrado.
Familiares que você gera também possuem esta habilidade passiva."
"PASSIVE_LIKEAFISH2_DESC","水地格不會讓你減速。`n若你處於潮濕且沒有神聖護盾，回合結束時獲得 +1 神聖護盾，並獲得 +1 生命回復。`n你召喚的使魔也擁有此被動。","","Las casillas de agua no ralentizan a esta unidad.
Obtiene +1 de escudo sagrado al final del turno si la unidad está mojada y no tiene escudo sagrado. Obtiene +1 de regeneración de salud.
Los familiares que genera también tienen esta pasiva.","Les cases d'eau ne vous ralentissent pas. Défense divine&nbsp;+1&nbsp;à la fin du tour si vous n'en avez pas et si vous êtes en état Mouillé. Régénération de santé&nbsp;+1. Vos familiers bénéficient aussi de ce passif.","Wasserfelder verlangsamen dich nicht.
Erhalte am Ende deines Zuges +1&nbsp;Heiliger Schild, wenn du nass bist und keinen Heiligen Schild hast. Erhalte +1&nbsp;Lebensregeneration.
Begleiter, die du rufst, haben diesen Passiveffekt ebenfalls.","Le caselle d'acqua non ti rallentano.
Ottieni +1 Scudo Sacro alla fine del turno se hai acqua addosso e non hai Scudo Sacro. Ottieni +1 a Rigenerazione Salute.
Anche i famigli che generi hanno questa abilità passiva.","Espaços de água não diminuem sua velocidade de movimento.
Obtenha +1 de escudo sagrado no final do seu turno ao se molhar se você não possui escudo sagrado. Obtenha +1 de regeneração de saúde.
Familiares que você gera também possuem esta habilidade passiva."
"PASSIVE_ENCORE_NAME","安可","","Repetición","Rappel","Zugabe","Bis","Bis"
"PASSIVE_ENCORE_DESC","當你使用音樂類技能時，重置你的基本行動。","","Al usar una habilidad musical, restaura la acción básica.","Quand vous utilisez une compétence musicale, votre action de base est réinitialisée.","Frische deine Grundaktion auf, wenn du eine Musikfähigkeit benutzt.","Quando usi un'abilità musicale, la tua azione base si ricarica.","Ao utilizar uma habilidade musical, reinicie sua ação básica."
"PASSIVE_ENCORE2_DESC","你的音樂類法術消耗 -1 法力。當你使用音樂類技能時，重置你的基本行動。","","Los hechizos musicales cuestan 1 menos de maná. Al usar una habilidad musical, restaura la acción básica.","Vos sorts musicaux coûtent 1&nbsp;mana de moins. Quand vous utilisez une compétence musicale, votre action de base est réinitialisée.","Deine Musikzauber kosten 1&nbsp;Mana weniger. Frische deine Grundaktion auf, wenn du eine Musikfähigkeit benutzt.","I tuoi incantesimi musicali costano 1 mana in meno. Quando usi un'abilità musicale, la tua azione base si ricarica.","Seus encantamentos musicais custam 1 a menos de mana. Ao utilizar uma habilidade musical, reinicie sua ação básica."
"PASSIVE_SUPERFRIENDS_NAME","超級夥伴","","Superamistad","Super compagnons","Superfreunde","Super Amici","Super Amigos"
"PASSIVE_SUPERFRIENDS_DESC","由法術召喚的使魔獲得全屬性提升 2，但該召喚法術會停用直到這些使魔死亡。","","Los familiares generados con hechizos obtienen 2 de aumento total, pero ese hechizo se deshabilita hasta que los familiares generados mueren.","Les familiers invoqués par des sorts gagnent Hausse de stats&nbsp;+2, mais ce sort est désactivé jusqu'à la mort des familiers invoqués.","Begleiter, die durch Zauber gerufen werden, erhalten einen Bonus von 2 auf alle Attribute. Der Beschwörungszauber wird deaktiviert, bis der jeweilige Begleiter stirbt.","I famigli generati dagli incantesimi ottengono Aumento delle Statistiche 2, ma quell'incantesimo viene disattivato finché i famigli generati non muoiono.","Familiares gerados por encantamentos obtêm todos os atributos aumentados 2, mas o encantamento em questão fica desabilitado até que os familiares gerados morram."
"PASSIVE_SUPERFRIENDS2_DESC","由法術召喚的使魔獲得全屬性提升 2，但該召喚法術會停用直到這些使魔死亡。`n你的召喚法術法力消耗減少 50%。","","Los familiares generados con hechizos obtienen 2 de aumento total, pero ese hechizo se deshabilita hasta que los familiares generados mueren.
Los hechizos de generación cuestan un 50 % menos de maná.","Les familiers invoqués par des sorts gagnent Hausse de stats&nbsp;+2, mais ce sort est désactivé jusqu'à la mort des familiers invoqués. Vos sorts d'invocation coûtent 50&nbsp;% de mana en moins.","Begleiter, die durch Zauber gerufen werden, erhalten einen Bonus von 2 auf alle Attribute. Der Beschwörungszauber wird deaktiviert, bis der jeweilige Begleiter stirbt.
Deine Beschwörungszauber kosten 50&nbsp;% weniger Mana.","I famigli generati dagli incantesimi ottengono Aumento delle Statistiche 2, ma quell'incantesimo viene disattivato finché i famigli generati non muoiono.
I tuoi incantesimi di evocazione costano il 50% in meno di mana.","Familiares gerados por encantamentos obtêm todos os atributos aumentados 2, mas o encantamento em questão fica desabilitado até que os familiares gerados morram.
Seus encantamentos de geração custam 50% a menos de mana."
"PASSIVE_SNEAKATTACK_NAME","偷襲","","Ataque sigiloso","Attaque sournoise","Schleichangriff","Attacco Furtivo","Ataque Furtivo"
"PASSIVE_SNEAKATTACK_DESC","你的召喚使魔法術消耗 -3 法力。`n由法術召喚的使魔獲得 +2 傷害與 +2 移動，但在其第一回合後死亡。","","Sus hechizos que generan familiares cuestan -3 de maná.
Los familiares generados por sus hechizos obtienen +2 de daño y +2 de movimiento, pero mueren tras el primer turno.","Vos sorts qui invoquent des familiers coûtent -3&nbsp;mana. Les familiers invoqués par vos sorts gagnent Dégâts&nbsp;+2&nbsp;et Déplacement&nbsp;+2, mais meurent à la fin de leur premier tour.","Zauber, die Begleiter rufen, kosten -3&nbsp;Mana.
Begleiter, die durch Zauber gerufen werden, erhalten +2&nbsp;Schaden und +2&nbsp;Bewegung, sterben aber nach ihrem ersten Zug.","I tuoi incantesimi che generano famigli costano -3 di mana.
I famigli generati dai tuoi incantesimi ottengono +2 al Danno e +2 al Movimento, ma muoiono dopo il loro primo turno.","Seus encantamentos que geram familiares custam -3 de mana.
Familiares gerados pelos seus encantamentos obtêm +2 de dano e +2 de movimento, mas morrem após seu primeiro turno."
"PASSIVE_SNEAKATTACK2_DESC","你的召喚使魔法術消耗 -3 法力。`n由法術召喚的使魔獲得 +4 傷害與 +4 移動，但在其第一回合後死亡。","","Sus hechizos que generan familiares cuestan -3 de maná.
Los familiares generados por sus hechizos obtienen +4 de daño y +4 de movimiento, pero mueren tras el primer turno.","Vos sorts qui invoquent des familiers coûtent -3&nbsp;mana. Les familiers invoqués par vos sorts gagnent Dégâts&nbsp;+4&nbsp;et Déplacement&nbsp;+4, mais meurent à la fin de leur premier tour.","Zauber, die Begleiter rufen, kosten -3&nbsp;Mana.
Begleiter, die durch Zauber gerufen werden, erhalten +4&nbsp;Schaden und +4&nbsp;Bewegung, sterben aber nach ihrem ersten Zug.","I tuoi incantesimi che generano famigli costano -3 di mana.
I famigli generati dai tuoi incantesimi ottengono +4 al Danno e +4 al Movimento, ma muoiono dopo il loro primo turno.","Seus encantamentos que geram familiares custam -3 de mana.
Familiares gerados pelos seus encantamentos obtêm +4 de dano e +4 de movimento, mas morrem após seu primeiro turno."
