"KEY","en","notes","sp","fr","de","it","pt-br"
"ITEM_ELECTRICCOIN_DESC","使用：擲硬幣。`n正面：重置你的移動行動。`n反面：獲得緩速 2。","","Uso: Lanza una moneda.
Cara: Restaura la acción de movimiento.
Cruz: Obtiene 2 de ralentización.","Utilisation&nbsp;: vous lancez une pièce.
Pile&nbsp;: votre action de déplacement est réinitialisée.
Face&nbsp;: vous subissez Lenteur +2.","Benutzen: Wirf eine Münze.
Kopf: Frische deine Bewegungsaktion auf.
Zahl: Erleide Verlangsamung&nbsp;2.","Uso: Lanci una moneta.
Testa: Ricarichi la tua azione di movimento.
Croce: Ottieni Rallentamento 2.","Uso: jogue uma moeda.
Cara: reinicie sua ação de movimento.
Coroa: obtenha lentidão 2."
"ITEM_EMBER_NAME","餘燼","","Ascua","Braise","Glut","Brace","Brasa"
"ITEM_EMBER_DESC","你的火屬性傷害提高 1，並額外施加 +1 燃燒。","","El daño del elemento de fuego aumenta en 1 e inflige +1 de quemadura.","#ERROR!","Dein Feuerschaden wird um 1 erhöht und verursacht +1&nbsp;Verbrennung.","Il tuo danno da elemento fuoco aumenta di 1 e infligge +1 Bruciatura.","Seu dano do elemento fogo é aumentado em 1 e aplica +1 de queimadura."
"ITEM_EMPTYHAND_NAME","空手","","Manos vacías","Main vide","Leere Hand","Mani Vuote","Mão Vazia"
"ITEM_EMPTYHAND_DESC","使用：你每有一個空護甲欄位就獲得 +3 [img:shield]。`n此物品損壞時，永久獲得 +1 [img:con]。","","Uso: Esta unidad obtiene +3 [img:shield] por cada espacio de armadura vacío que tenga.
Al romperse, obtiene +1 [img:con] para siempre.","Utilisation&nbsp;: [img:shield] +3&nbsp;pour chaque emplacement d'armure vide que vous possédez.
Lorsqu'elle se brise, vous gagnez [img:con] +1&nbsp;de façon permanente.","Benutzen: Erhalte für jeden freien Rüstungsplatz +3&nbsp;[img:shield].
Erhalte dauerhaft +1&nbsp;[img:con], wenn dieser Gegenstand kaputtgeht.","Uso: Ottieni +3 allo [img:shield] per ogni slot armatura vuoto che possiedi.
Quando si rompe, ottieni +1 alla [img:con] permanentemente.","Uso: obtenha +3 de [img:shield] para cada espaço de armadura vazio que você possui.
Quanto este item se quebrar, obtenha +1 de [img:con] permanentemente."
"ITEM_EMPTYSACK_NAME","空麻袋","","Saco vacío","Sac vide","Leerer Sack","Sacco Vuoto","Saco Vazio"
"ITEM_EMPTYSACK_DESC","每場戰鬥開始時生成 3 個拾取物。`n每場戰鬥結束時額外找到一個普通物品。","","Genera 3 recogibles al inicio de cada combate.
Encuentra otro objeto común más al final de cada combate.","Fait apparaître 3&nbsp;ressources au début de chaque combat.
Vous obtenez un objet commun supplémentaire à la fin de chaque combat.","Lasse am Anfang jedes Kampfes 3&nbsp;Gegenstände erscheinen.
Erhalte am Ende jedes Kampfes einen zusätzlichen gewöhnlichen Gegenstand.","Generi 3 raccoglibili all'inizio di ogni battaglia.
Trovi un oggetto comune aggiuntivo alla fine di ogni battaglia.","Gere 3 coletáveis no início de cada batalha.
Encontre um item comum adicional no final de cada batalha."
"ITEM_EMPTYSYRINGE_NAME","空注射器","","Jeringuilla vacía","Seringue vide","Leere Spritze","Siringa Vuota","Seringa Vazia"
"ITEM_EMPTYSYRINGE_DESC","當你施加流血或中毒時，額外施加 +1 流血或中毒。","","Al infligir hemorragia o veneno, esta unidad inflige +1 de hemorragia o veneno.","Au lieu d'infliger Saignement ou Poison, vous infligez Saignement +1&nbsp;ou Poison +1.","Verursache +1&nbsp;Blutung oder Gift, wenn du Blutung oder Gift verursachst.","Quando infliggi Sanguinamento o Veleno, infliggi +1 Sanguinamento o Veleno.","Ao aplicar sangramento ou veneno, aplique +1 de sangramento ou veneno."
"ITEM_ENCHANTINGPOOP_NAME","附魔便便","","Caca carismática","Merde enchantée","Bezauberndes Häufchen","Cacca Ammaliante","Cocô Encantado"
"ITEM_ENCHANTINGPOOP_DESC","每場戰鬥開始時生成一坨便便。","","Genera una caca al inicio de cada combate.","Fait apparaître une merde au début de chaque combat.","Lasse am Anfang jedes Kampfes ein Häufchen erscheinen.","Genera una cacca all'inizio di ogni battaglia.","Gere um cocô no início de cada batalha."
"ITEM_ESTUSFLASK_NAME","發光藥瓶","","Frasco resplandeciente","Fiole scintillante","Leuchtender Kolben","Fiaschetta Luminescente","Frasco Brilhante"
"ITEM_ESTUSFLASK_DESC","使用：回復 5 生命。每場戰鬥結束時會補滿。","","Uso: Devuelve 5 PS. Se rellena al final de cada combate.","Utilisation&nbsp;: rend 5&nbsp;PV. Se recharge à la fin de chaque combat.","Benutzen: Heile dich um 5&nbsp;LP. Füllt sich am Ende jedes Kampfes selbst auf.","Uso: Rigeneri 5 PS. Si riempie nuovamente alla fine di ogni battaglia.","Uso: cure 5 PV. Este item é recarregado no final de cada batalha."
"ITEM_FEATHER_NAME","羽毛","","Pluma","Plume","Feder","Piuma","Pena"
"ITEM_FEATHER_DESC","你的行動順序提前。","","Esta unidad juega el turno antes.","Vous jouez votre tour plus tôt.","Du bist früher am Zug.","Effettui prima il tuo turno.","Use seu turno mais cedo."
"ITEM_FEEDBAG_NAME","飼料袋","","Bolsa de pienso","Sac de vivres","Futtertasche","Sacco di Mangime","Saco de Alimentação"
"ITEM_FEEDBAG_DESC","你召喚的使魔獲得 +2 最大生命。","","Los familiares generados obtienen +2 de PS máximos.","Les familiers que vous invoquez gagnent PV max. +2.","Begleiter, die du erscheinen lässt, erhalten +2&nbsp;max. LP.","I famigli che generi ottengono +2 ai PS massimi.","Familiares gerados por você obtêm +2 de saúde máxima."
"ITEM_FETUSINAJAR_NAME","瓶中胎兒","","Feto en un tarro","Fœtus en bocal","Fötus im Glas","Feto in Barattolo","Feto no Pote"
"ITEM_FETUSINAJAR_DESC","每場戰鬥開始時，若武器欄是空的，裝備一顆暫時炸彈。`n每回合結束時，若你未使用基本攻擊，再裝備一顆炸彈。","","Al inicio de cada combate, se equipa con una bomba temporal si el espacio de arma está abierto.
Si esta unidad no ha lanzado el ataque básico al final de cada turno, se equipa con otra bomba.","Au début de chaque combat, vous arme d'une bombe temporaire si votre emplacement d'arme est libre.
À la fin de chaque tour, si vous n'avez pas utilisé votre attaque de base, vous arme d'une autre bombe.","Rüste am Anfang jedes Kampfes vorübergehend eine Bombe aus, wenn du keine Waffe ausgerüstet hast.
Wenn du am Ende eines Zuges deinen Grundangriff nicht verwendet hast, rüste eine weitere Bombe aus.","All'inizio di ogni battaglia, equipaggi una Bomba temporanea se il tuo slot arma è libero.
Alla fine di ogni turno, se non hai usato il tuo attacco base, equipaggi un'altra Bomba.","No início de cada batalha, equipe uma bomba temporária se seu espaço de arma estiver vazio.
No final de cada turno, se ainda não tiver utilizado seu ataque básico, equipe outra bomba."
"ITEM_FIREWORKS_NAME","煙火","","Fuegos artificiales","Feux d'artifice","Feuerwerk","Fuochi d'Artificio","Fogos de Artifício"
"ITEM_FIREWORKS_DESC","使用：釋放 5 個火花。`n若你回合結束時法力為 0，此物品獲得 +1 使用次數。","","Uso: Emite 5 destellos.
Si esta unidad termina el turno sin maná, obtiene +1 uso.","Utilisation&nbsp;: émet 5&nbsp;étincelles.
Si vous terminez votre tour avec 0&nbsp;mana, cet objet gagne Utilisation +1.","Benutzen: Versprühe 5&nbsp;Funken.
Erhält +1&nbsp;Anwendung, wenn du deinen Zug mit 0&nbsp;Mana beendest.","Uso: Emetti 5 Scintille.
Se termini il tuo turno con 0 mana, ottiene +1 utilizzo.","Uso: emita 5"
"ITEM_FISHHOOK_NAME","魚鉤","","Anzuelo","Hameçon","Angelhaken","Amo da Pesca","Gancho de Peixes"
"ITEM_FISHHOOK_DESC","若你本來會擊退一個單位，改為對其造成等同該擊退值的額外傷害。","","En vez de hacer retroceder a una unidad, le inflige daño extra igual al valor del retroceso.","Au lieu d'infliger Recul à une unité, vous lui infligez des dégâts bonus équivalents au niveau du Recul.","Wenn du eine Einheit zurückstoßen würdest, verursache stattdessen Schaden in der Höhe des Rückstoßes.","Invece di respingere un'unità, le infliggi un danno aggiuntivo pari al valore del contraccolpo.","Ao invés de empurrar uma unidade, cause dano adicional equivalente ao empurrão."
"ITEM_FLYLARVA_NAME","蒼蠅幼蟲","","Larva de mosca","Larve de mouche","Fliegenlarve","Bigattino","Larva de Mosca"
"ITEM_FLYLARVA_DESC","你的基本攻擊施加腐化 1。","","El ataque básico inflige 1 de putrefacción.","Votre attaque de base inflige Décomposition +1.","Dein Grundangriff verursacht Fäulnis&nbsp;1.","Il tuo attacco base infligge Putrefazione 1.","Seu ataque básico aplica apodrecimento 1."
"ITEM_FORK_NAME","叉子","","Tenedor","Fourchette","Gabel","Forchetta","Garfo"
"ITEM_FORK_DESC","當你擊殺單位或摧毀屍體時，回復 5 生命。","","Esta unidad recupera 5 PS al matar a una unidad o destrozar un cadáver.","Vous récupérez 5&nbsp;PV quand vous tuez une unité ou détruisez un cadavre.","Heile dich um 5&nbsp;LP, wenn du eine Einheit tötest oder eine Leiche zerstörst.","Rigeneri 5 PS quando uccidi un'unità o distruggi un cadavere.","Cure 5 PV ao matar uma unidade ou destruir um corpo."
"ITEM_FRIENDSHIPBRACELET_NAME","友誼手環","","Pulsera de la amistad","Bracelet de l'amitié","Freundschaftsarmband","Braccialetto dell'Amicizia","Pulseira da Amizade"
"ITEM_FRIENDSHIPBRACELET_DESC","使用：永久魅惑一名非 Boss 敵人。它會加入你的隊伍。","","Uso: Embruja para siempre a un enemigo que no sea jefe, que se une al grupo.","Utilisation&nbsp;: vous envoûtez de façon permanente un ennemi non-boss. Il rejoint votre équipe.","Benutzen: Verursache dauerhaft Charme bei einem regulären Gegner. Er tritt deiner Gruppe bei.","Uso: Ammali permanentemente un nemico non boss, che si unisce al tuo gruppo.","Uso: enfeitiçe permanentemente um inimigo que não seja um chefe. Ele passa a fazer parte do seu grupo."
"ITEM_FURNITUREBOX_NAME","家具箱","","Caja de menaje","Boîte à meubles","Umzugskarton","Scatola di Mobili","Caixa de Móvel"
"ITEM_FURNITUREBOX_DESC","當 [img:shield] 耗盡時損壞。`n回家時會變成一件隨機家具。","","Se rompe al agotarse [img:shield].
Se transforma en un mueble al azar al volver a casa.","Se brise quand [img:shield] est à 0.
Se change en un meuble aléatoire quand vous rentrez chez vous.","Geht kaputt, wenn [img:shield] aufgebraucht ist.
Wird zu einem zufälligen Möbelstück, wenn du nach Hause zurückkehrst.","Si rompe quando lo [img:shield] si esaurisce.
Diventa un mobile casuale quando torni a casa.","Quebra quando seu [img:shield] se esgota.
Torna-se um móvel aleatório quando você volta para casa."
"ITEM_FURNITUREBOX_RARE_NAME","稀有家具箱","","Caja de menaje inusual","Boîte à meubles rares","Seltener Umzugskarton","Scatola di Mobili Rari","Caixa de Móvel Raro"
"ITEM_FURNITUREBOX_RARE_DESC","當 [img:shield] 耗盡時損壞。`n回家時會變成一件隨機稀有家具。","","Se rompe al agotarse [img:shield].
Se transforma en un mueble inusual al azar al volver a casa.","Se brise quand [img:shield] est à 0.
Se change en un meuble rare aléatoire quand vous rentrez chez vous.","Geht kaputt, wenn [img:shield] aufgebraucht ist.
Wird zu einem zufälligen seltenen Möbelstück, wenn du nach Hause zurückkehrst.","Si rompe quando lo [img:shield] si esaurisce.
Diventa un mobile raro casuale quando torni a casa.","Quebra quando seu [img:shield] se esgota.
Torna-se um móvel aleatório quando você volta para casa."
"ITEM_GALLONOFWATER_NAME","一加侖水","","Garrafa de agua","Gallon d'eau","Wasserflasche","Tanica d'Acqua","Galão de Água"
"ITEM_GALLONOFWATER_DESC","使用：回復 +5 生命並獲得熱浪免疫。`n受到水屬性效果影響時會補滿。","","Uso: Esta unidad recupera +5 PS y obtiene inmunidad a las olas de calor.
Se recarga con los efectos de los elementos de agua.","Utilisation&nbsp;: rend 5&nbsp;PV et confère Immunité aux vagues de chaleur.
Se recharge lorsqu'affecté par des effets d'eau.","Benutzen: Heile dich um 5&nbsp;LP und werde immun gegen Hitzewelle.","Uso: Rigeneri +5 PS e ottieni immunità a Ondata di Calore.
Si ricarica quando sei sotto l'influenza di effetti dell'elemento acqua.","Uso: cure 5 PV e obtenha imunidade contra ondas de calor.
É preenchido ao ser afetado por efeitos do elemento água."
"ITEM_GLITCH_NAME","故障","","Anomalía","Glitch","Glitch","Glitch","Glitch"
"ITEM_GLITCH_DESC","使用：永久改寫你上次使用的法術。","","","Use: Mélange le dernier sort utilisé. De manière permanente.","Benutzen: Der letzte Zauber, den du gewirkt hast, wird mit einem zufälligen anderen Zauber ersetzt. Dauerhaft.","Use: Causa Scompiglio all'ultimo incantesimo che hai usato. Permanentemente.",""
"ITEM_GLOWINGCOIN_NAME","發光硬幣","","Moneda resplandeciente","Pièce scintillante","Leuchtende Münze","Moneta Luminescente","Moeda Brilhante"
"ITEM_GLOWINGCOIN_DESC","使用：擲硬幣。`n正面：法力加倍。`n反面：失去 50% 法力。","","Uso: Lanza una moneda.
Cara: Duplica el maná.
Cruz: Pierde un 50 % de maná.","Utilisation&nbsp;: vous lancez une pièce.
Pile&nbsp;: votre mana est doublé.
Face&nbsp;: vous perdez 50&nbsp;% de votre mana.","Benutzen: Wirf eine Münze.
Kopf: Verdopple dein Mana.
Zahl: Verliere 50&nbsp;% deines Mana.","Uso: Lanci una moneta.
Testa: Raddoppi il tuo mana.
Croce: Perdi il 50% del tuo mana.","Uso: jogue uma moeda.
Cara: dobre sua mana.
Coroa: perca 50% da sua mana."
"ITEM_GLOWINGSEED_NAME","發光種子","","Semilla resplandeciente","Graine scintillante","Leuchtender Samen","Seme Luminescente","Semente Brilhante"
"ITEM_GLOWINGSEED_DESC","你的基本攻擊會生成高草。","","El ataque básico genera hierba alta.","Votre attaque de base fait apparaître de hautes herbes.","Dein Grundangriff lässt hohes Gras erscheinen.","Il tuo attacco base genera erba alta.","Seu ataque básico gera grama alta."
"ITEM_GLUE_NAME","膠水","","Pegamento","Colle","Kleber","Colla","Cola"
"ITEM_GLUE_DESC","使用：獲得 +20% 閃避率、-1 [img:int] 與混亂 2。","","Uso: Obtiene +20 % de probabilidad de esquiva, -1 [img:int] y 2 de confusión.","Utilisation&nbsp;: vous gagnez +20&nbsp;% de chances d'esquive, [img:int] -1&nbsp;et Confusion +2.","Benutzen: Erhalte +20&nbsp;% Ausweichchance, -1&nbsp;[img:int] und Verwirrung&nbsp;2.","Uso: Ottieni +20% di probabilità di schivata, -1 all'[img:int] e Confusione 2.","Uso: obtenha +20% de chance de esquiva, -1 de [img:int] e confusão 2."
"ITEM_GOLDENEGG_NAME","黃金蛋","","Huevo dorado","Œuf en or","Goldenes Ei","Uovo d'Oro","Ovo Dourado"
"ITEM_GOLDENEGG_DESC","每場戰鬥結束時額外找到 3-5 枚硬幣。","","Encuentra 3-5 monedas extras al final de cada combate.","Vous obtenez 3&nbsp;à 5&nbsp;pièces bonus à la fin de chaque combat.","Finde am Ende jedes Kampfes 3&nbsp;– 5 zusätzliche Münzen.","Trovi 3-5 monete aggiuntive alla fine di ogni battaglia.","Encontre 3-5 moedas adicionais no final de cada batalha."
"ITEM_GOLDENTOOTH_NAME","金牙","","Diente dorado","Dent en or","Goldzahn","Dente d'Oro","Dente Dourado"
"ITEM_GOLDENTOOTH_DESC","回家時會變成 {aux} 枚硬幣。","","Se transforma en {aux} monedas al volver a casa.","Se change en {aux} pièces quand vous rentrez chez vous.","Wird zu {aux}&nbsp;Münzen, wenn du nach Hause zurückkehrst.","Si trasforma in {aux} monete quando torni a casa.","Torna-se {aux} moedas quando você volta para casa."
"ITEM_GORGONSEYE_NAME","蛇髮女妖之眼","","Ojo de gorgona","Œil de gorgone","Auge der Gorgone","Occhio della Gorgone","Olho de Górgona"
"ITEM_GORGONSEYE_DESC","使用：石化你視線範圍內附近所有單位。","","Uso: Petrifica a todas las unidades cercanas del campo visual.","Utilisation&nbsp;: les unités proches dans votre ligne de mire subissent Pétrification.","Benutzen: Versteinere alle Einheiten innerhalb deiner Sichtlinie.","Uso: Pietrifichi tutte le unità vicine nel tuo campo visivo.","Uso: petrifique todas as unidades próximas dentro do seu campo de visão."
"ITEM_GREENDRINK_NAME","綠色飲料","","Bebida verde","Boisson verdâtre","Grünes Getränk","Bevanda Verde","Bebida Verde"
"ITEM_GREENDRINK_DESC","使用：獲得 5 法力。`n[s:.7](每場戰鬥可用一次。)[/s]","","Uso: Obtiene 5 de maná.
[s:.7](Disponible una vez por combate).[/s]","Utilisation&nbsp;: Mana +5.
[s:.7](Utilisable 1&nbsp;fois par combat.)[/s]","Benutzen: Erhalte 5&nbsp;Mana.
[s:.7](Einmal pro Kampf verwendbar.)[/s]","Uso: Ottieni 5 mana.
[s:.7](Utilizzabile una volta per battaglia.)[/s]","Uso: obtenha 5 de mana.
[s:.7](Um uso por batalha.)[/s]"
"ITEM_GREENWHISTLE_NAME","綠哨","","Silbato verde","Sifflet vert","Grüne Pfeife","Fischietto Verde","Apito Verde"
"ITEM_GREENWHISTLE_DESC","使用：召喚一條超大的腿。`n[s:.7](每場戰鬥可用一次。)[/s]","","Uso: Invoca una pata gigantesca.
[s:.7](Disponible una vez por combate).[/s]","Utilisation&nbsp;: fait apparaître une énorme jambe.
[s:.7](Utilisable 1&nbsp;fois par combat.)[/s]","Benutzen: Beschwöre ein riesig großes Bein.
[s:.7](Einmal pro Kampf verwendbar.)[/s]","Uso: Evochi una gamba davvero grande.
[s:.7](Utilizzabile una volta per battaglia.)[/s]","Uso: invoque uma perna realmente muito grande.
[s:.7](Um uso por batalha.)[/s]"
"ITEM_HEAVYROCK_NAME","重石","","Roca pesada","Pierre massive","Schwerer Stein","Roccia Pesante","Pedra Pesada"
"ITEM_HEAVYROCK_DESC","你擊退的石頭會額外造成 +5 傷害並具有連鎖擊退。","","Las rocas que esta unidad hace retroceder infligen +5 de daño y tienen retroceso encadenado.","Les pierres que vous repoussez infligent Dégâts +5&nbsp;et bénéficient de Recul en chaîne.","Steine, die du zurückstößt, verursachen +5&nbsp;Schaden und Kettenrückstoß.","Le rocce che respingi infliggono +5 di danno e hanno Contraccolpo a Catena.","Pedras que você empurra causam +5 de dano e possuem empurrão encadeado."
